"","latitude","longitude"
"402294",-39.3029937744141,-72.0414123535156
"968358",37.1822357177734,-3.59085607528687
"377325",30.2047328948975,110.669807434082
"895236",47.071102142334,15.4248476028442
"189172",41.0083427429199,0.937449991703033
"437171",-38.5985717773438,142.87548828125
"287212",39.4981842041016,-106.046226501465
"120070",54.0278587341309,10.7544298171997
"582936",43.1593704223633,16.7471733093262
"463122",37.3351211547852,120.849678039551
"303888",43.6982231140137,7.28868103027344
"422211",34.0144996643066,-6.83309984207153
"911706",34.6728248596191,135.509536743164
"949866",41.387020111084,2.17004489898682
"614850",50.3249282836914,18.7857189178467
"602270",34.1688804626465,-119.225677490234
"445957",54.7907409667969,18.4029998779297
"704575",34.2392768859863,35.9717864990234
"221890",19.5079193115234,-99.1589050292969
"298126",-31.4199733734131,-64.5004653930664
"197763",25.7541160583496,112.73413848877
"565049",54.8951225280762,-2.93356800079346
"289479",24.8846282958984,104.308792114258
"840748",29.582820892334,106.511001586914
"104170",-40.8036079406738,-71.5961761474609
"610275",3.20875906944275,101.572303771973
"258891",-29.9488925933838,-71.2885971069336
"947484",40.3553695678711,-74.5989837646484
"759807",23.1319999694824,-82.3640975952148
"74101",15.8795003890991,108.33519744873
"590673",40.7706565856934,9.67336463928223
"458835",51.5034294128418,-0.0810670033097267
"666185",39.3830795288086,20.1177539825439
"552896",55.7499542236328,21.1252975463867
"266411",35.4299850463867,-120.883880615234
"492026",45.4156646728516,141.673080444336
"970519",44.4412002563477,15.0534000396729
"687291",38.4335708618164,115.830299377441
"579724",43.6848373413086,40.2195091247559
"123528",22.9747295379639,113.993072509766
"155733",-33.0223731994629,-71.5522842407227
"361154",27.9432163238525,-82.799560546875
"573709",35.709171295166,-83.5183944702148
"478450",51.9366226196289,11.987476348877
"123223",50.6783981323242,2.33829998970032
"668585",48.7711448669434,-3.02783393859863
"44929",39.6993026733398,16.1312732696533
"985901",39.1483879089355,117.191017150879
"761254",41.4120712280273,12.9143676757812
"847922",-15.3872394561768,28.2738361358643
"302685",43.5396690368652,15.9908218383789
"578637",57.5055999755859,9.85757732391357
"564915",18.7944946289062,98.9692230224609
"846624",32.7856063842773,-79.7921752929688
"476745",39.7116661071777,3.46027803421021
"929407",41.0787544250488,9.38814926147461
"147725",12.6646766662598,100.89665222168
"142252",31.4470806121826,120.807548522949
"89795",-33.870548248291,151.206924438477
"244560",16.9695606231689,-88.2315139770508
"103297",-26.6580619812012,150.184616088867
"162699",23.4353294372559,113.304176330566
"170278",33.9990692138672,-77.9063873291016
"857308",42.3338203430176,3.19558000564575
"272841",-13.0085306167603,-38.5291595458984
"882914",5.05000019073486,7.93333005905151
"296618",-33.9331932067871,18.4206714630127
"571604",41.6118049621582,12.5154619216919
"162923",38.0572166442871,-0.659704983234406
"85808",43.7110633850098,3.38436698913574
"210724",40.9761085510254,117.941619873047
"851348",54.7672271728516,32.037654876709
"299196",43.7741661071777,11.246524810791
"975032",43.9819450378418,3.13674306869507
"653199",39.9582252502441,116.358131408691
"627585",46.2989120483398,7.40296506881714
"833586",46.5285301208496,8.61237239837646
"782132",37.0680122375488,-8.10415172576904
"438967",33.3985404968262,-110.870529174805
"106886",23.5799674987793,113.755477905273
"2732",52.1920356750488,-2.22353196144104
"643120",14.5984735488892,101.198600769043
"150562",22.9514503479004,-109.806167602539
"599240",18.4018573760986,73.5135345458984
"508624",38.2070159912109,128.591842651367
"376227",50.4432029724121,30.5213623046875
"966869",44.2900886535645,15.0593643188477
"473933",35.5162200927734,24.0180015563965
"727395",19.0759830474854,72.8776550292969
"575456",34.6148719787598,118.35099029541
"575810",54.1583213806152,11.9535598754883
"617863",56.0307884216309,12.5921268463135
"703644",7.94626092910767,98.2848587036133
"630960",-34.7476387023926,149.729400634766
"74107",20.6262607574463,-87.0712661743164
"45390",32.6252517700195,110.795150756836
"395128",36.8392105102539,28.2481994628906
"580980",51.165901184082,13.4703998565674
"419126",40.4169807434082,-3.70336198806763
"959469",42.8769989013672,-8.54310035705566
"171651",35.2305755615234,23.6822490692139
"57952",45.337760925293,14.4148015975952
"537170",48.4395637512207,-122.862678527832
"71648",-36.9732131958008,174.787811279297
"595444",18.5204296112061,73.8567428588867
"390692",17.885534286499,102.747375488281
"773643",50.7120895385742,10.2476902008057
"307734",48.8848266601562,2.33393311500549
"630084",41.7090072631836,44.7849159240723
"811401",43.2126045227051,2.35610008239746
"67569",6.21348714828491,-75.5647048950195
"862377",2.25501799583435,102.157722473145
"179333",24.7784805297852,110.496589660645
"103698",-33.4587364196777,-70.7107315063477
"693472",36.9578704833984,-122.026657104492
"171265",52.6329002380371,1.29442596435547
"93635",45.5148048400879,13.5942344665527
"49742",41.1412200927734,-8.61723232269287
"992628",51.0045127868652,2.10978388786316
"972959",36.9081687927246,15.1276292800903
"760741",-36.8482513427734,174.766784667969
"539765",20.0041999816895,110.374000549316
"72931",37.5125007629395,122.118499755859
"248650",-34.1821060180664,142.157638549805
"779403",38.8785972595215,-6.97028303146362
"623544",28.5688056945801,105.693496704102
"258175",36.3885383605957,-6.17723989486694
"920593",30.9474143981934,120.897651672363
"279009",17.9955577850342,-76.8071823120117
"422952",36.9718933105469,-4.92570781707764
"607367",38.8383979797363,117.485328674316
"418942",51.6545104980469,-0.522292017936707
"531837",41.6987991333008,2.84759998321533
"45054",43.8148612976074,28.5772018432617
"31068",54.4076957702637,18.6132888793945
"980410",34.6483306884766,135.497451782227
"246725",32.9914970397949,74.9318161010742
"661481",-31.93381690979,115.937370300293
"356610",37.1757202148438,-3.60225105285645
"115572",44.5965461730957,14.8766040802002
"975854",49.4783668518066,12.5012083053589
"76784",42.2191619873047,-8.63737010955811
"642476",54.0202980041504,11.4802837371826
"576740",43.5536422729492,7.01666879653931
"337691",36.6873245239258,28.0464172363281
"773282",36.3952903747559,-105.295257568359
"953121",41.3922576904297,-70.6652374267578
"318236",-37.8152046203613,144.962829589844
"318956",36.725456237793,-2.62847089767456
"458201",43.6157989501953,13.5188999176025
"665852",32.0669631958008,34.7835311889648
"572046",49.4228706359863,20.9507427215576
"969575",45.4330978393555,13.522255897522
"980743",25.0769290924072,55.1367263793945
"792959",8.72908782958984,76.7343521118164
"821630",50.4806060791016,5.85961103439331
"308502",38.3947944641113,21.8340320587158
"593499",-22.9727954864502,-44.4394073486328
"151810",36.8619918823242,31.0578765869141
"224682",43.330265045166,12.0652389526367
"971361",47.6872177124023,11.7624788284302
"479336",40.6259117126465,-105.172950744629
"880448",44.8716011047363,24.8456039428711
"196407",46.7842178344727,4.85294818878174
"821813",37.0912780761719,-8.16762161254883
"392059",55.1944007873535,9.61110019683838
"143858",32.7094802856445,-17.1458778381348
"757848",33.314567565918,120.095344543457
"498909",49.7809257507324,8.46445941925049
"184807",41.8912773132324,12.4988927841187
"17249",20.7192420959473,-156.447357177734
"47523",32.1405410766602,-80.7564544677734
"218235",44.1692199707031,9.61204719543457
"760655",7,98
"618981",45.5062561035156,6.68505477905273
"692591",37.5359497070312,111.138725280762
"191781",47.2916679382324,11.0251331329346
"465873",43.543888092041,-6.53583288192749
"24017",56.3273582458496,43.9851913452148
"161034",40.9419021606445,14.2704648971558
"627036",13.7278957366943,100.524124145508
"682037",33.9936103820801,71.5144424438477
"284057",7.23346090316772,79.8430023193359
"316135",43.106746673584,17.3398590087891
"904363",25.5581855773926,103.256538391113
"553388",47.9831199645996,-116.52848815918
"572377",-19.4112091064453,15.9250001907349
"533136",30.393518447876,-86.5011215209961
"900272",40.6422157287598,-111.481163024902
"251419",22.5558853149414,99.9320983886719
"552174",47.2893562316895,12.7169628143311
"88372",50.264892578125,19.0237827301025
"602250",43.0439682006836,42.7241706848145
"798684",-20.8451442718506,-40.7467651367188
"742709",44.2516937255859,9.75803565979004
"105228",43.307975769043,-1.49916696548462
"13129",33.4996223449707,126.531188964844
"558307",34.7408027648926,113.731567382812
"402247",43.442813873291,3.14589190483093
"545415",36.7836570739746,14.5345115661621
"11857",25.0006999969482,121.48365020752
"192282",38.2514877319336,109.760620117188
"780852",38.1113014221191,15.6472911834717
"750828",44.7358474731445,14.8009014129639
"526873",45.7355155944824,0.428959012031555
"902501",-35.588077545166,-57.9896774291992
"611541",11.6994676589966,76.0798034667969
"465358",41.634407043457,41.608341217041
"594273",42.5080680847168,0.178690999746323
"599413",45.6535682678223,12.2446708679199
"466379",41.2140998840332,13.5710000991821
"378145",8.7540397644043,80.500846862793
"36992",47.2620887756348,12.3239421844482
"816530",34.7418823242188,113.65119934082
"720019",57.7864570617676,36.6966705322266
"446190",26.8465118408203,80.9466857910156
"68491",55.7594413757324,37.7071418762207
"127649",48.0247917175293,8.53835964202881
"550176",14.9744558334351,102.09838104248
"264172",15.5027742385864,73.9154052734375
"600100",10.3045539855957,123.876434326172
"380143",53.9545249938965,14.1692867279053
"680217",30.5722694396973,104.066543579102
"109324",-1,-1
"426497",55.6665649414062,37.1769180297852
"240909",40.760799407959,-111.890197753906
"387681",45.8524017333984,6.61165618896484
"582865",39.3613586425781,-74.5815887451172
"461574",38.9317207336426,-74.9207534790039
"279094",19.9056186676025,109.686531066895
"254451",56.4872856140137,8.12393379211426
"614438",53.9330558776855,14.4515972137451
"705739",53.286548614502,50.226863861084
"58329",39.4981842041016,-106.046226501465
"289018",44.0386924743652,10.1441879272461
"863268",42.6686782836914,27.7039203643799
"982473",34.009693145752,-77.9036407470703
"521554",48.1572914123535,8.21617031097412
"417974",-1,-1
"767887",10.8021793365479,106.708084106445
"751594",48.9614944458008,0.939275979995728
"523155",36.3970756530762,120.429168701172
"770347",6.25128984451294,-75.5759735107422
"311014",45.8145027160645,15.979793548584
"971759",37.9003219604492,112.596084594727
"562455",60.3956336975098,5.32910823822021
"298931",47.001537322998,16.16845703125
"528952",37.3674125671387,-118.395317077637
"51502",-8.68381786346436,115.16438293457
"816242",37.7574882507324,15.1960029602051
"571679",40.4606704711914,-106.798393249512
"648406",25.927188873291,-81.7256317138672
"530055",16.9311408996582,-89.8921890258789
"595877",5.07160806655884,-74.3806457519531
"923905",24.4763450622559,118.148956298828
"958017",33.7181510925293,73.060546875
"266374",40.7588500976562,-73.9851608276367
"326847",38.9144515991211,121.616485595703
"364894",30.6277885437012,120.552093505859
"72088",31.3187694549561,118.87858581543
"663479",56.9989128112793,13.2397260665894
"268706",51.9562034606934,7.63298082351685
"299318",49.2921371459961,19.9592723846436
"5242",55.8841857910156,37.7039337158203
"86261",36.4837608337402,115.443244934082
"90303",44.3578147888184,11.6068630218506
"289967",36.4630088806152,-94.2509613037109
"868063",36.8968925476074,30.7133235931396
"519551",43.21533203125,6.61228179931641
"509083",10.7676200866699,106.692741394043
"437391",39.9798278808594,116.337997436523
"178153",43.2173805236816,-1.60677003860474
"24012",55.0417327880859,82.9032669067383
"330079",28.2623596191406,109.698089599609
"100226",47.5890502929688,9.56722354888916
"875515",40.8519973754883,14.2680368423462
"551884",42.6506614685059,18.0944232940674
"840233",12.4557199478149,75.9571838378906
"320122",38.0259094238281,-78.4889831542969
"30075",56.3010482788086,44.0384941101074
"824035",35.2235145568848,113.44775390625
"655574",43.39013671875,11.2233858108521
"127841",32.3056793212891,121.179260253906
"860605",13.8103904724121,100.559104919434
"34175",20.6289596557617,-87.0716400146484
"482200",4.53737878799438,-74.551155090332
"929134",36.1127738952637,-115.172920227051
"964848",30.0968494415283,78.2870483398438
"769392",48.0593338012695,20.7572116851807
"958731",43.3936805725098,-72.7114334106445
"882344",7.88909006118774,98.3848266601562
"14740",41.1687774658203,80.2606048583984
"475428",38.1925392150879,-0.565494000911713
"17182",43.5163230895996,16.2493381500244
"666330",41.2523612976074,-95.9979858398438
"973133",17.6868152618408,83.2184829711914
"934238",24.8226165771484,-107.40705871582
"463702",21.1335258483887,-86.7479476928711
"280779",-37.9975166320801,-57.5510482788086
"541494",39.1048164367676,117.229965209961
"38644",31.6019325256348,131.378723144531
"80155",45.492488861084,12.6089096069336
"834860",42.254955291748,18.896240234375
"218387",46.1897048950195,-1.42244303226471
"156924",23.0114498138428,113.096649169922
"927817",46.1581230163574,15.681468963623
"942440",16.3280239105225,-86.572395324707
"488229",18.3438606262207,-65.6374588012695
"893704",30.4734134674072,-87.2122573852539
"222581",46.7887763977051,17.6930885314941
"238989",36.2434310913086,22.9443607330322
"603979",47.0130996704102,3.14720010757446
"681955",46.2244606018066,6.13279294967651
"374036",57.3832092285156,21.554615020752
"637064",28.4594974517822,77.0266342163086
"780213",40.8597030639648,-8.6253776550293
"609672",23.5601119995117,119.594970703125
"311297",22.8905334472656,-109.91674041748
"407420",29.6172103881836,94.3723678588867
"124272",45.9670791625977,9.92159843444824
"90962",-31.9728698730469,152.5869140625
"443686",45.0621490478516,39.0339889526367
"49399",16.0434303283691,108.247909545898
"361577",39.0032272338867,1.58069205284119
"969526",59.3540916442871,7.35223484039307
"826474",51.5073585510254,-0.127667993307114
"523884",18.8823413848877,98.9616394042969
"570837",42.6899452209473,17.9425716400146
"879382",39.1644058227539,23.4911727905273
"502961",42.5449447631836,1.51537001132965
"806621",43.7163848876953,10.9487857818604
"343494",28.7518119812012,104.643379211426
"701102",47.5484046936035,7.58928489685059
"504757",37.8846321105957,-4.77979612350464
"697652",31.9408988952637,118.876411437988
"553986",-8.13518238067627,115.057945251465
"396843",-29.7542343139648,-50.0137100219727
"8392",45.0322151184082,38.9786262512207
"818163",26.8747177124023,100.218200683594
"13531",36.7914047241211,118.058029174805
"279528",9.53649044036865,100.044548034668
"942524",35.0161247253418,34.0395355224609
"564002",45.4330978393555,13.522255897522
"451785",12.9750328063965,77.5703735351562
"248615",27.8816318511963,-82.8486633300781
"367655",20.2058906555176,-87.4319534301758
"308999",28.1579055786133,113.066497802734
"419621",23.0262432098389,72.5650939941406
"455836",35.6570167541504,139.731704711914
"7467",19.8761653900146,75.3433151245117
"281765",39.1712837219238,9.37728500366211
"224496",22.6276435852051,-83.7072143554688
"733639",20.8876399993896,-156.502243041992
"538766",41.9056816101074,12.4627323150635
"453788",36.7047386169434,-105.400344848633
"998112",43.8157196044922,-1.37987303733826
"499460",43.7843742370605,28.5751438140869
"572665",30.0072898864746,120.585945129395
"519291",34.0633888244629,-118.279777526855
"313107",44.8133392333984,20.4163417816162
"285812",45.1789436340332,6.48609495162964
"245011",15.1934576034546,145.764999389648
"308612",45.5123100280762,-73.561653137207
"991601",12.9310684204102,100.880516052246
"73561",29.5530948638916,118.935394287109
"722752",25.0479221343994,121.517082214355
"442846",41.9007797241211,12.4832973480225
"36407",26.9626083374023,112.376258850098
"662211",51.5722389221191,0.453934997320175
"53486",40.8519973754883,14.2680368423462
"538612",55.9121017456055,-4.87678384780884
"214781",45.2994918823242,13.6837892532349
"715918",18.2781963348389,-78.3478622436523
"827376",40.7815971374512,17.236047744751
"992661",41.9534645080566,3.20820307731628
"382297",13.7278957366943,100.524124145508
"929499",41.8939743041992,-87.6252365112305
"426160",25.1288108825684,56.3264846801758
"943266",36.6793441772461,28.050952911377
"894900",4.30072498321533,-74.8054504394531
"885513",22.2548980712891,113.467735290527
"731505",45.4330978393555,13.522255897522
"21850",47.334285736084,11.1886491775513
"306968",42.3213348388672,12.7003231048584
"235179",39.9040298461914,116.407524108887
"215886",23.1793003082275,75.784912109375
"380538",31.2100429534912,121.457855224609
"148203",22.4448661804199,104.003890991211
"540996",35.7862281799316,129.276504516602
"391776",16.051570892334,108.214897155762
"438631",51.4844627380371,-2.61585092544556
"232667",11.2153968811035,-60.7058143615723
"290554",42.145191192627,-8.80706214904785
"127026",-23.8812732696533,31.1551494598389
"272487",43.9103546142578,12.9204940795898
"248603",27.048210144043,75.9057464599609
"377540",38.6446990966797,0.0449000000953674
"396960",37.1060523986816,25.2651214599609
"27704",-14.2798986434937,-38.9927062988281
"53786",37.8574485778809,15.300576210022
"733325",38.8738899230957,115.464805603027
"359437",17.2269306182861,-88.8600387573242
"520125",43.5540008544922,16.36549949646
"292544",51.5172004699707,-0.157800003886223
"598137",41.566032409668,2.50160193443298
"192299",41.9007797241211,12.4832973480225
"874425",39.7487716674805,-104.994445800781
"130244",39.9047088623047,116.495063781738
"216119",18.2606639862061,109.493789672852
"964933",43.4749565124512,39.8967971801758
"603741",37.0985298156738,-8.3904972076416
"26642",36.5969543457031,-6.22752618789673
"843489",-8.50632762908936,115.251991271973
"271136",43.530158996582,5.44645118713379
"357302",34.7071304321289,33.0226173400879
"996244",46.5910682678223,-112.020454406738
"427555",58.3643836975098,26.7351894378662
"560617",-8.5357666015625,116.436515808105
"100887",28.2917251586914,-81.4082336425781
"366494",45.4497375488281,9.20105266571045
"440248",43.7596244812012,7.45155191421509
"408384",46.119758605957,8.7125301361084
"605438",-33.9220390319824,18.4228439331055
"209459",45.0325508117676,3.10008788108826
"752109",44.5613441467285,14.8777303695679
"750149",58.5648040771484,49.6274032592773
"118083",25.6989784240723,100.169967651367
"543714",37.3619003295898,14.3573503494263
"195380",47.9005393981934,13.7653455734253
"337224",34.2668342590332,108.988700866699
"20768",31.7810802459717,35.2177391052246
"315265",40.9055786132812,20.6456871032715
"446222",19.1897735595703,-100.131294250488
"63526",41.8598937988281,3.13513207435608
"990188",37.0879402160645,-8.25192546844482
"983304",23.1377696990967,-82.3796539306641
"852515",40.1809349060059,44.5172080993652
"237702",45.4446716308594,12.3220520019531
"404217",-23.5309734344482,-45.2241325378418
"708555",37.0664825439453,15.284441947937
"466623",35.7184982299805,139.784332275391
"669995",44.8946762084961,37.3000755310059
"251425",30.9009647369385,75.8572769165039
"953764",-20.2363109588623,-70.1519546508789
"922326",41.2163124084473,1.13383901119232
"656984",27.7159652709961,-97.1437301635742
"600959",51.4473495483398,-1.03303003311157
"680063",52.0882568359375,5.61730098724365
"161685",43.6689872741699,-7.60653686523438
"692035",47.194278717041,-0.276648014783859
"288834",34.6937370300293,135.502166748047
"28778",26.574836730957,104.837356567383
"392486",44.9190483093262,1.7318320274353
"135321",39.9676742553711,116.414321899414
"8817",24.7545127868652,121.758255004883
"340070",43.4230766296387,12.5924825668335
"680656",46.9898376464844,3.17049193382263
"224617",50.9714813232422,14.1789445877075
"474268",-6.82298612594604,39.2694778442383
"663876",49.6656188964844,8.92331981658936
"405788",44.9568862915039,6.88010597229004
"124968",36.4439125061035,28.2266235351562
"739273",45.5251770019531,13.5694484710693
"125607",-26.704683303833,153.129913330078
"554390",55.8313331604004,8.27958202362061
"114814",38.5435905456543,-0.119705997407436
"525030",NA,NA
"766050",33.8772430419922,35.5169715881348
"896188",37.4622688293457,-105.865196228027
"989965",52.3113975524902,9.35616874694824
"327746",36.9800872802734,24.7268257141113
"179906",59.3666381835938,17.857400894165
"628652",45.1145896911621,124.837020874023
"134680",44.9309425354004,6.72330617904663
"393887",-13.5271272659302,-71.951774597168
"310363",34.5327835083008,113.834548950195
"912013",54.4432411193848,18.5618839263916
"855143",43.8769149780273,10.4726476669312
"474667",15.7668466567993,-96.1144409179688
"380082",12.6833124160767,101.237426757812
"957152",47.0130958557129,6.97202014923096
"367727",47.4781188964844,-120.351684570312
"856708",55.8429527282715,37.3797492980957
"864418",38.6643295288086,20.5703525543213
"444672",-25.0909042358398,46.9775390625
"936608",50.7815818786621,6.10827016830444
"907042",37.0993461608887,-8.44323539733887
"648585",21.5275573730469,-87.372444152832
"143692",27.7000007629395,85.3333358764648
"416426",59.933708190918,30.2620506286621
"871189",49.4714088439941,18.1432037353516
"848367",27.4623584747314,121.06867980957
"372645",23.5204448699951,87.3119201660156
"630881",22.6738033294678,113.992698669434
"606734",47.3253784179688,10.1550312042236
"270487",38.5390357971191,-0.133924007415771
"557664",36.9471473693848,14.6058759689331
"8601",31.1335601806641,121.349685668945
"479861",6.25128984451294,-75.5759735107422
"766293",45.4340591430664,12.3382759094238
"402020",47.5179481506348,12.4232683181763
"933095",53.5913009643555,8.27719974517822
"468336",51.5073585510254,-0.127667993307114
"682022",42.1573028564453,-78.6986465454102
"396596",55.0392303466797,82.9278182983398
"916101",54.139045715332,-7.23148393630981
"817397",43.3620681762695,11.073145866394
"143960",29.9482669830322,-90.0661926269531
"194038",43.3183174133301,11.3315782546997
"468587",59.4384727478027,24.7440319061279
"323123",44.9681015014648,-124.016899108887
"661519",41.6438255310059,41.6495666503906
"315805",40.063404083252,18.0592041015625
"911130",50.3061714172363,19.0243511199951
"821191",36.2322883605957,-5.95013904571533
"856552",43.0535697937012,17.4360179901123
"483747",38.4188499450684,27.128719329834
"327916",42.7241401672363,1.89321398735046
"286344",45.8495941162109,18.2491569519043
"537100",43.5483360290527,6.97886610031128
"570582",51.5609474182129,0.109494999051094
"620249",41.3871994018555,2.16766095161438
"501568",40.5577125549316,8.31527996063232
"485598",48.7208213806152,44.5254745483398
"105807",45.1567993164062,14.7195692062378
"637760",23.3770275115967,113.206596374512
"364324",40.7370300292969,108.652122497559
"124509",45.4417343139648,12.3360691070557
"109085",44.676383972168,34.4100494384766
"526534",30.4248714447021,-9.61559295654297
"22849",45.8833084106445,8.50899028778076
"704938",30.2504997253418,115.443000793457
"859533",10.2871313095093,-85.8509674072266
"674051",31.256383895874,120.518501281738
"898402",22.3389225006104,103.846557617188
"14619",35.3904762268066,116.085792541504
"355388",30.0692043304443,120.489562988281
"363546",43.9673690795898,10.4122037887573
"890905",38.7508277893066,0.169245004653931
"974608",38.7949333190918,-0.402700006961823
"496878",45.4462738037109,9.15504169464111
"717421",47.8588447570801,15.0361452102661
"681302",43.2822113037109,-1.50209498405457
"974044",9.13603115081787,99.3202590942383
"158108",-23.5427207946777,-46.6406631469727
"284692",45.5759773254395,6.78439283370972
"669121",55.8066825866699,49.1831436157227
"661825",32.0549125671387,112.148887634277
"44491",52.0324287414551,23.1164684295654
"664935",38.6491432189941,0.0748070031404495
"621855",40.4439277648926,9.7876672744751
"526127",43.6363487243652,-8.05204963684082
"280688",35.3841323852539,24.5948486328125
"292500",50.0511245727539,7.76492691040039
"270429",35.6728324890137,-118.492568969727
"572557",54.4726791381836,-2.34877800941467
"802495",54.3292808532715,-2.31226491928101
"945847",45.8828125,9.13985919952393
"868714",43.5524406433105,7.02303981781006
"784426",34.215648651123,108.95645904541
"538404",56.648063659668,47.8649063110352
"557401",59.4375152587891,24.7602138519287
"718742",50.0614814758301,10.2903957366943
"599922",19.237699508667,110.462226867676
"182049",47.3874740600586,-122.925399780273
"392070",51.5073585510254,-0.127667993307114
"331515",39.9985237121582,15.7185106277466
"936320",-6.24385786056519,106.993385314941
"288958",25.7541160583496,112.73413848877
"669899",22.8206424713135,104.984146118164
"876413",10.3063297271729,-85.8366317749023
"971700",51.8054389953613,107.629837036133
"942845",-25.3408660888672,31.7986793518066
"352848",-20.2438793182373,57.7870216369629
"148687",-15.8551378250122,-48.0385513305664
"257408",37.0664825439453,15.284441947937
"458700",-23.3955993652344,150.505905151367
"55390",42.6600685119629,27.7219696044922
"25116",44.5027236938477,38.1446990966797
"659846",47.3213882446289,9.30804061889648
"501590",38.8598937988281,115.480247497559
"466142",57.1388473510742,-2.09912490844727
"415168",59.9386940002441,30.3287563323975
"867690",35.7360954284668,-83.4629211425781
"939401",-40.877857208252,173.007369995117
"501059",12.3844146728516,-1.47322595119476
"135429",9.28762531280518,79.3129272460938
"417775",30.2746677398682,120.199485778809
"930279",45.3605422973633,11.7893810272217
"432071",50.7136535644531,-1.98626601696014
"374561",37.6629638671875,26.8819141387939
"364319",27.316499710083,88.6062240600586
"918503",44.6738815307617,-116.122100830078
"929217",46.0911407470703,9.27401924133301
"5837",27.1766700744629,78.0080718994141
"173522",40.4417495727539,-74.1320495605469
"563250",26.2205829620361,73.0543060302734
"477256",38.9698677062988,1.27982199192047
"274742",50.7916145324707,16.4624977111816
"701759",27.425687789917,-80.3414306640625
"673870",-34.9056701660156,-55.0417060852051
"783682",16.6913070678711,74.2448654174805
"359539",28.4698104858398,-16.2548561096191
"184667",40.9258766174316,14.5285625457764
"240411",33.2413902282715,-97.5381774902344
"934166",41.2057762145996,1.59643304347992
"862984",37.9839172363281,23.7282867431641
"297988",29.7842693328857,-95.7551727294922
"996765",37.8014106750488,112.618667602539
"42133",30.3459911346436,109.485313415527
"511785",-28.6350994110107,153.599029541016
"731637",29.1124229431152,-80.9462966918945
"153309",37.5381126403809,127.13835144043
"832895",34.2647323608398,-88.7302169799805
"671066",12.5497579574585,99.9616317749023
"363302",21.6755981445312,-158.038421630859
"230571",18.4663333892822,-66.1057205200195
"194419",41.5945816040039,9.24919700622559
"123057",37.4467353820801,25.3288841247559
"929818",41.9007797241211,12.4832973480225
"808741",-8.6502161026001,115.122940063477
"126345",30.6297588348389,114.407821655273
"668209",15.6404333114624,73.7191696166992
"595189",40.5878601074219,-111.650352478027
"963875",21.1607761383057,-86.8284301757812
"398259",21.4115600585938,39.865047454834
"492955",38.9216995239258,1.29330003261566
"282736",49.1979598999023,10.6442003250122
"896204",31.8473682403564,119.923919677734
"320988",19.1794013977051,100.914070129395
"420688",45.4076995849609,11.8772001266479
"827710",40.5586929321289,8.31218528747559
"657840",-1.43914997577667,35.2094612121582
"51391",37.1814193725586,-5.78150606155396
"517265",47.4318046569824,123.943344116211
"298192",33.8587417602539,-116.531288146973
"207038",37.0774459838867,-8.12205791473389
"540786",22.3031234741211,114.172050476074
"924880",43.1240577697754,17.301664352417
"476267",13.7280826568604,100.572021484375
"518391",35.4148635864258,116.587074279785
"404921",33.7397079467773,-116.399604797363
"110649",-33.9220390319824,18.4228439331055
"514178",26.3254108428955,-81.6657409667969
"737646",31.1523666381836,-81.3694763183594
"491361",44.648754119873,6.63711309432983
"582904",39.4758071899414,-106.045692443848
"237497",30.7447853088379,120.490730285645
"792117",29.7215671539307,118.329650878906
"396402",40.8324737548828,111.79256439209
"481349",26.9183197021484,100.199638366699
"161822",-8.004150390625,-34.8811340332031
"864465",25.2160301208496,55.2817268371582
"255053",40.8374557495117,14.2362337112427
"979448",38.356372833252,-0.474444001913071
"146906",50.7426147460938,3.21485209465027
"177504",28.2902698516846,-81.4706497192383
"973346",40.5544509887695,-3.90019989013672
"528839",57.7296257019043,41.0108833312988
"713244",44.0591812133789,12.5686540603638
"649739",10.8915796279907,-85.0140609741211
"303509",47.5003128051758,19.064136505127
"389258",4.59987878799438,-74.0706253051758
"168369",30.6303806304932,104.148025512695
"254444",48.0999565124512,20.7824516296387
"867992",43.9198837280273,81.3179244995117
"140419",30.6538143157959,104.08618927002
"75644",34.9820442199707,33.9256591796875
"211150",34.6937370300293,135.502166748047
"966749",37.0724487304688,15.28590965271
"983452",-17.3738136291504,-66.1540451049805
"992916",44.0542144775391,-92.5311813354492
"158476",53.5653305053711,11.1953001022339
"533169",30.6138381958008,120.641265869141
"494080",50.058780670166,14.3779029846191
"953792",41.7904319763184,123.395736694336
"843021",40.4569511413574,115.97484588623
"331986",41.0091094970703,29.0133037567139
"683397",66.0692596435547,29.1149635314941
"697516",-39.8203506469727,-73.2433547973633
"278695",51.5742073059082,3.54612588882446
"346839",36.3707466125488,10.5400648117065
"868567",26.5688457489014,-82.0109100341797
"470754",56.514965057373,10.6044960021973
"644507",37.1258125305176,-7.64984083175659
"332341",50.840518951416,4.34187412261963
"729317",51.3300399780273,21.9575672149658
"651556",36.1194305419922,-80.0725402832031
"374406",44.196720123291,4.75313901901245
"205104",45.810977935791,9.07830905914307
"312959",55.9704666137695,12.0235805511475
"690299",43.8808479309082,10.7754364013672
"723546",46.4624710083008,9.64056968688965
"771508",42.7656669616699,10.8819580078125
"913812",53.8105659484863,-3.05300211906433
"374989",25.0803089141846,55.1379089355469
"621815",51.3443641662598,12.3688974380493
"647099",34.2438316345215,-116.920959472656
"700628",37.7678375244141,-0.747026026248932
"985907",38.6700820922852,34.8410568237305
"99945",41.9186477661133,8.73687934875488
"866824",30.2455940246582,120.175407409668
"354702",45.7702903747559,-84.725700378418
